from,to,weight,id,periodo_base,categoria,periodo
Ocupado_t0,Ocupado_t1,89.4,Ocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2018_t3-t4
Desocupado_t0,Ocupado_t1,3.2,Desocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2018_t3-t4
Inactivo_t0,Ocupado_t1,7.4,Inactivo_tant - Ocupado_tpost,t_posterior,Ocupado,2018_t3-t4
Trab_familiar_tpost,Ocupado_t1,0,Trab_familiar_tpost - Ocupado_tpost,t_posterior,Ocupado,2018_t3-t4
from,to,weight,id,periodo_base,categoria,periodo
Ocupado_t0,Ocupado_t1,87.7,Ocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2019_t1-t2
Inactivo_t0,Ocupado_t1,7.7,Inactivo_tant - Ocupado_tpost,t_posterior,Ocupado,2019_t1-t2
Desocupado_t0,Ocupado_t1,4.6,Desocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2019_t1-t2
Trab_familiar_tpost,Ocupado_t1,0,Trab_familiar_tpost - Ocupado_tpost,t_posterior,Ocupado,2019_t1-t2
from,to,weight,id,periodo_base,categoria,periodo
Ocupado_t0,Ocupado_t1,88.5,Ocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2019_t2-t3
Inactivo_t0,Ocupado_t1,7,Inactivo_tant - Ocupado_tpost,t_posterior,Ocupado,2019_t2-t3
Desocupado_t0,Ocupado_t1,4.6,Desocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2019_t2-t3
Trab_familiar_tpost,Ocupado_t1,0,Trab_familiar_tpost - Ocupado_tpost,t_posterior,Ocupado,2019_t2-t3
from,to,weight,id,periodo_base,categoria,periodo
Ocupado_t0,Ocupado_t1,88.9,Ocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2019_t3-t4
Inactivo_t0,Ocupado_t1,7,Inactivo_tant - Ocupado_tpost,t_posterior,Ocupado,2019_t3-t4
Desocupado_t0,Ocupado_t1,4.1,Desocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2019_t3-t4
Trab_familiar_tpost,Ocupado_t1,0,Trab_familiar_tpost - Ocupado_tpost,t_posterior,Ocupado,2019_t3-t4
from,to,weight,id,periodo_base,categoria,periodo
Ocupado_t0,Ocupado_t1,92.7,Ocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2020_t1-t2
Inactivo_t0,Ocupado_t1,4.6,Inactivo_tant - Ocupado_tpost,t_posterior,Ocupado,2020_t1-t2
Desocupado_t0,Ocupado_t1,2.7,Desocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2020_t1-t2
Trab_familiar_tpost,Ocupado_t1,0,Trab_familiar_tpost - Ocupado_tpost,t_posterior,Ocupado,2020_t1-t2
from,to,weight,id,periodo_base,categoria,periodo
Inactivo_t0,Ocupado_t1,11.5,Inactivo_tant - Ocupado_tpost,t_posterior,Ocupado,2020_t2-t3
Ocupado_t0,Ocupado_t1,82.5,Ocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2020_t2-t3
Desocupado_t0,Ocupado_t1,6.1,Desocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2020_t2-t3
Trab_familiar_tpost,Ocupado_t1,0,Trab_familiar_tpost - Ocupado_tpost,t_posterior,Ocupado,2020_t2-t3
from,to,weight,id,periodo_base,categoria,periodo
Ocupado_t0,Ocupado_t1,88.1,Ocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2020_t3-t4
Inactivo_t0,Ocupado_t1,8.3,Inactivo_tant - Ocupado_tpost,t_posterior,Ocupado,2020_t3-t4
Desocupado_t0,Ocupado_t1,3.6,Desocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2020_t3-t4
Trab_familiar_tpost,Ocupado_t1,0,Trab_familiar_tpost - Ocupado_tpost,t_posterior,Ocupado,2020_t3-t4
from,to,weight,id,periodo_base,categoria,periodo
Ocupado_t0,Ocupado_t1,88.8,Ocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2021_t1-t2
Inactivo_t0,Ocupado_t1,7.6,Inactivo_tant - Ocupado_tpost,t_posterior,Ocupado,2021_t1-t2
Desocupado_t0,Ocupado_t1,3.5,Desocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2021_t1-t2
Trab_familiar_tpost,Ocupado_t1,0,Trab_familiar_tpost - Ocupado_tpost,t_posterior,Ocupado,2021_t1-t2
from,to,weight,id,periodo_base,categoria,periodo
Ocupado_t0,Ocupado_t1,87.9,Ocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2021_t2-t3
Inactivo_t0,Ocupado_t1,6.9,Inactivo_tant - Ocupado_tpost,t_posterior,Ocupado,2021_t2-t3
Desocupado_t0,Ocupado_t1,5.1,Desocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2021_t2-t3
Trab_familiar_tpost,Ocupado_t1,0.1,Trab_familiar_tpost - Ocupado_tpost,t_posterior,Ocupado,2021_t2-t3
from,to,weight,id,periodo_base,categoria,periodo
Ocupado_t0,Ocupado_t1,89.1,Ocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2021_t3-t4
Desocupado_t0,Ocupado_t1,2.8,Desocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2021_t3-t4
Inactivo_t0,Ocupado_t1,8.1,Inactivo_tant - Ocupado_tpost,t_posterior,Ocupado,2021_t3-t4
Trab_familiar_tpost,Ocupado_t1,0,Trab_familiar_tpost - Ocupado_tpost,t_posterior,Ocupado,2021_t3-t4
from,to,weight,id,periodo_base,categoria,periodo
Ocupado_t0,Ocupado_t1,88.2,Ocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2022_t1-t2
Inactivo_t0,Ocupado_t1,8.5,Inactivo_tant - Ocupado_tpost,t_posterior,Ocupado,2022_t1-t2
Desocupado_t0,Ocupado_t1,3.3,Desocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2022_t1-t2
Trab_familiar_tpost,Ocupado_t1,0,Trab_familiar_tpost - Ocupado_tpost,t_posterior,Ocupado,2022_t1-t2
from,to,weight,id,periodo_base,categoria,periodo
Ocupado_t0,Ocupado_t1,89.9,Ocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2022_t2-t3
Inactivo_t0,Ocupado_t1,7.4,Inactivo_tant - Ocupado_tpost,t_posterior,Ocupado,2022_t2-t3
Desocupado_t0,Ocupado_t1,2.7,Desocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2022_t2-t3
Trab_familiar_tpost,Ocupado_t1,0,Trab_familiar_tpost - Ocupado_tpost,t_posterior,Ocupado,2022_t2-t3
from,to,weight,id,periodo_base,categoria,periodo
Inactivo_t0,Ocupado_t1,7.6,Inactivo_tant - Ocupado_tpost,t_posterior,Ocupado,2022_t3-t4
Ocupado_t0,Ocupado_t1,89.1,Ocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2022_t3-t4
Desocupado_t0,Ocupado_t1,3.3,Desocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2022_t3-t4
Trab_familiar_tpost,Ocupado_t1,0,Trab_familiar_tpost - Ocupado_tpost,t_posterior,Ocupado,2022_t3-t4
from,to,weight,id,periodo_base,categoria,periodo
Ocupado_t0,Ocupado_t1,89.4,Ocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2023_t1-t2
Inactivo_t0,Ocupado_t1,7.4,Inactivo_tant - Ocupado_tpost,t_posterior,Ocupado,2023_t1-t2
Desocupado_t0,Ocupado_t1,3.3,Desocupado_tant - Ocupado_tpost,t_posterior,Ocupado,2023_t1-t2
