Desocupado_tant,Ocupado_tpost,40,Desocupado_tant - Ocupado_tpost,t_anterior,Desocupado,2019_t1-t2
Desocupado_tant,Desocupado_tpost,37.9,Desocupado_tant - Desocupado_tpost,t_anterior,Desocupado,2019_t1-t2
Desocupado_tant,Inactivo_tpost,22,Desocupado_tant - Inactivo_tpost,t_anterior,Desocupado,2019_t1-t2
Desocupado_tant,Trab_familiar_tpost,0.1,Desocupado_tant - Trab_familiar_tpost,t_anterior,Desocupado,2019_t1-t2
from,to,weight,id,periodo_base,categoria,periodo
Desocupado_tant,Ocupado_tpost,39,Desocupado_tant - Ocupado_tpost,t_anterior,Desocupado,2019_t2-t3
Desocupado_tant,Inactivo_tpost,24.3,Desocupado_tant - Inactivo_tpost,t_anterior,Desocupado,2019_t2-t3
Desocupado_tant,Desocupado_tpost,36.7,Desocupado_tant - Desocupado_tpost,t_anterior,Desocupado,2019_t2-t3
from,to,weight,id,periodo_base,categoria,periodo
Desocupado_tant,Inactivo_tpost,28.8,Desocupado_tant - Inactivo_tpost,t_anterior,Desocupado,2019_t3-t4
Desocupado_tant,Ocupado_tpost,36.9,Desocupado_tant - Ocupado_tpost,t_anterior,Desocupado,2019_t3-t4
Desocupado_tant,Desocupado_tpost,34.3,Desocupado_tant - Desocupado_tpost,t_anterior,Desocupado,2019_t3-t4
from,to,weight,id,periodo_base,categoria,periodo
Desocupado_tant,Desocupado_tpost,30.5,Desocupado_tant - Desocupado_tpost,t_anterior,Desocupado,2020_t1-t2
Desocupado_tant,Inactivo_tpost,52.7,Desocupado_tant - Inactivo_tpost,t_anterior,Desocupado,2020_t1-t2
Desocupado_tant,Ocupado_tpost,16.7,Desocupado_tant - Ocupado_tpost,t_anterior,Desocupado,2020_t1-t2
Desocupado_tant,Trab_familiar_tpost,0.1,Desocupado_tant - Trab_familiar_tpost,t_anterior,Desocupado,2020_t1-t2
from,to,weight,id,periodo_base,categoria,periodo
Desocupado_tant,Inactivo_tpost,25,Desocupado_tant - Inactivo_tpost,t_anterior,Desocupado,2020_t2-t3
Desocupado_tant,Ocupado_tpost,42.5,Desocupado_tant - Ocupado_tpost,t_anterior,Desocupado,2020_t2-t3
Desocupado_tant,Desocupado_tpost,32.5,Desocupado_tant - Desocupado_tpost,t_anterior,Desocupado,2020_t2-t3
from,to,weight,id,periodo_base,categoria,periodo
Desocupado_tant,Ocupado_tpost,34.3,Desocupado_tant - Ocupado_tpost,t_anterior,Desocupado,2020_t3-t4
Desocupado_tant,Desocupado_tpost,46.3,Desocupado_tant - Desocupado_tpost,t_anterior,Desocupado,2020_t3-t4
Desocupado_tant,Inactivo_tpost,19.4,Desocupado_tant - Inactivo_tpost,t_anterior,Desocupado,2020_t3-t4
from,to,weight,id,periodo_base,categoria,periodo
Desocupado_tant,Inactivo_tpost,30.8,Desocupado_tant - Inactivo_tpost,t_anterior,Desocupado,2021_t1-t2
Desocupado_tant,Desocupado_tpost,36,Desocupado_tant - Desocupado_tpost,t_anterior,Desocupado,2021_t1-t2
Desocupado_tant,Ocupado_tpost,33.2,Desocupado_tant - Ocupado_tpost,t_anterior,Desocupado,2021_t1-t2
Desocupado_tant,Trab_familiar_tpost,0,Desocupado_tant - Trab_familiar_tpost,t_anterior,Desocupado,2021_t1-t2
from,to,weight,id,periodo_base,categoria,periodo
Desocupado_tant,Inactivo_tpost,25.5,Desocupado_tant - Inactivo_tpost,t_anterior,Desocupado,2021_t2-t3
Desocupado_tant,Ocupado_tpost,43.7,Desocupado_tant - Ocupado_tpost,t_anterior,Desocupado,2021_t2-t3
Desocupado_tant,Desocupado_tpost,30.9,Desocupado_tant - Desocupado_tpost,t_anterior,Desocupado,2021_t2-t3
from,to,weight,id,periodo_base,categoria,periodo
Desocupado_tant,Ocupado_tpost,33.9,Desocupado_tant - Ocupado_tpost,t_anterior,Desocupado,2021_t3-t4
Desocupado_tant,Inactivo_tpost,31.1,Desocupado_tant - Inactivo_tpost,t_anterior,Desocupado,2021_t3-t4
Desocupado_tant,Desocupado_tpost,33.9,Desocupado_tant - Desocupado_tpost,t_anterior,Desocupado,2021_t3-t4
Desocupado_tant,Trab_familiar_tpost,1.1,Desocupado_tant - Trab_familiar_tpost,t_anterior,Desocupado,2021_t3-t4
from,to,weight,id,periodo_base,categoria,periodo
Desocupado_tant,Desocupado_tpost,31.8,Desocupado_tant - Desocupado_tpost,t_anterior,Desocupado,2022_t1-t2
Desocupado_tant,Inactivo_tpost,24.4,Desocupado_tant - Inactivo_tpost,t_anterior,Desocupado,2022_t1-t2
Desocupado_tant,Ocupado_tpost,43.9,Desocupado_tant - Ocupado_tpost,t_anterior,Desocupado,2022_t1-t2
from,to,weight,id,periodo_base,categoria,periodo
Desocupado_tant,Ocupado_tpost,37.2,Desocupado_tant - Ocupado_tpost,t_anterior,Desocupado,2022_t2-t3
Desocupado_tant,Desocupado_tpost,28.1,Desocupado_tant - Desocupado_tpost,t_anterior,Desocupado,2022_t2-t3
Desocupado_tant,Inactivo_tpost,34.7,Desocupado_tant - Inactivo_tpost,t_anterior,Desocupado,2022_t2-t3
from,to,weight,id,periodo_base,categoria,periodo
Desocupado_tant,Inactivo_tpost,28.6,Desocupado_tant - Inactivo_tpost,t_anterior,Desocupado,2022_t3-t4
Desocupado_tant,Ocupado_tpost,44.4,Desocupado_tant - Ocupado_tpost,t_anterior,Desocupado,2022_t3-t4
Desocupado_tant,Desocupado_tpost,27,Desocupado_tant - Desocupado_tpost,t_anterior,Desocupado,2022_t3-t4
from,to,weight,id,periodo_base,categoria,periodo
Desocupado_tant,Desocupado_tpost,29.4,Desocupado_tant - Desocupado_tpost,t_anterior,Desocupado,2023_t1-t2
Desocupado_tant,Ocupado_tpost,44,Desocupado_tant - Ocupado_tpost,t_anterior,Desocupado,2023_t1-t2
Desocupado_tant,Inactivo_tpost,26.5,Desocupado_tant - Inactivo_tpost,t_anterior,Desocupado,2023_t1-t2
